id,question,question_type,difficulty,requires_counterfactual,prediction_present,successful,pipeline_error,gold_rule_count,predicted_rule_count,rule_true_positive,rule_set_precision,rule_set_recall,rule_set_f1,rule_set_exact,rule_mrr,rule_map,gold_event_count,predicted_event_count,event_true_positive,event_set_precision,event_set_recall,event_set_f1,event_set_exact,event_mrr,gold_article_count,predicted_article_count,article_true_positive,article_set_precision,article_set_recall,article_set_f1,article_set_exact,top1_path_id,top1_path_rank,top1_path_edges,top1_path_event_ids,top1_path_rule_ids,top1_exact_path_match,top1_reverse_exact_path_match,top1_hop_accuracy,top1_path_length_accuracy,top1_edge_precision,top1_edge_recall,top1_edge_f1,top1_event_precision,top1_event_recall,top1_event_f1,top1_final_event_accuracy,top1_path_rule_precision,top1_path_rule_recall,top1_path_rule_f1,candidate_path_count,oracle_best_path_id,oracle_best_path_rank,oracle_best_path_edges,oracle_exact_path_match,oracle_edge_f1,oracle_event_f1,oracle_path_rule_f1,oracle_final_event_accuracy,path_ranking_error,path_retrieval_error,gold_decision,predicted_decision,verification_correct,decision_score,answer_token_precision,answer_token_recall,answer_token_f1,answer_rouge_l_f1,answer_exact_match,answer_length_tokens,gold_answer_length_tokens,answer_present,citation_true_positive,citation_precision,citation_recall,citation_f1,citation_exact,runtime_seconds,gold_rule_ids,predicted_rule_ids,gold_event_ids,predicted_event_ids,gold_article_ids,predicted_article_ids,gold_path_edges,gold_citations,predicted_citations,gold_answer,predicted_answer,rule_recall_at_1,rule_precision_at_1,rule_hit_at_1,event_recall_at_1,event_precision_at_1,event_hit_at_1,rule_recall_at_3,rule_precision_at_3,rule_hit_at_3,event_recall_at_3,event_precision_at_3,event_hit_at_3,rule_recall_at_5,rule_precision_at_5,rule_hit_at_5,event_recall_at_5,event_precision_at_5,event_hit_at_5,rule_recall_at_10,rule_precision_at_10,rule_hit_at_10,event_recall_at_10,event_precision_at_10,event_hit_at_10,error_types
BLHS_MH_0211,Có thể bỏ qua bước “Được xóa án tích” và kết luận rằng “Đủ điều kiện đương nhiên xóa án tích” trực tiếp dẫn đến “Được coi như chưa bị kết án” hay không?,yes_no_counterexample,hard,1,1,1,,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,-1,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,REJECT_DIRECT_CLAIM,REJECT_DIRECT_CLAIM,1.0,0.7,0.714286,0.238095,0.357143,0.25,0.0,14,42,1.0,0.0,0.0,0.0,0.0,0.0,10.456874,199|197,,du_dieu_kien_duong_nhien_xoa_an_tich|xoa_an_tich|duoc_coi_nhu_chua_bi_ket_an,,70|69,,du_dieu_kien_duong_nhien_xoa_an_tich->xoa_an_tich|xoa_an_tich->duoc_coi_nhu_chua_bi_ket_an,70|69,,Không. Graph không thể hiện một cạnh trực tiếp từ “Đủ điều kiện đương nhiên xóa án tích” đến “Được coi như chưa bị kết án”. Kết quả này chỉ được hỗ trợ qua sự kiện trung gian “Được xóa án tích”.,Không thể bỏ qua bước 'Được xóa án tích' để kết luận trực tiếp.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION
BLHS_MH_0212,Nhận định “Pháp nhân đủ điều kiện xóa án tích” trực tiếp gây ra “Được coi như chưa bị kết án” mà không cần sự kiện trung gian là đúng hay sai?,yes_no_counterexample,hard,1,1,1,,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,-1,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,REJECT_DIRECT_CLAIM,REJECT_DIRECT_CLAIM,1.0,0.7,0.0,0.0,0.0,0.0,0.0,1,42,1.0,0.0,0.0,0.0,0.0,0.0,6.928446,230|197,,phap_nhan_du_dieu_kien_xoa_an_tich|xoa_an_tich|duoc_coi_nhu_chua_bi_ket_an,,89|69,,phap_nhan_du_dieu_kien_xoa_an_tich->xoa_an_tich|xoa_an_tich->duoc_coi_nhu_chua_bi_ket_an,89|69,62|104,Không. Graph không thể hiện một cạnh trực tiếp từ “Pháp nhân đủ điều kiện xóa án tích” đến “Được coi như chưa bị kết án”. Kết quả này chỉ được hỗ trợ qua sự kiện trung gian “Được xóa án tích”.,Sai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION
BLHS_MH_0213,"Theo dữ liệu, có một cạnh CAUSES trực tiếp từ “Đủ điều kiện xóa án tích đặc biệt” đến “Được coi như chưa bị kết án” không?",yes_no_counterexample,hard,1,1,1,,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,-1,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,REJECT_DIRECT_CLAIM,UNCERTAIN,0.0,0.5,0.3125,0.119048,0.172414,0.137931,0.0,16,42,1.0,0.0,0.0,0.0,0.0,0.0,9.116447,201|197,,du_dieu_kien_xoa_an_tich_dac_biet|xoa_an_tich|duoc_coi_nhu_chua_bi_ket_an,,72|69,,du_dieu_kien_xoa_an_tich_dac_biet->xoa_an_tich|xoa_an_tich->duoc_coi_nhu_chua_bi_ket_an,72|69,,Không. Graph không thể hiện một cạnh trực tiếp từ “Đủ điều kiện xóa án tích đặc biệt” đến “Được coi như chưa bị kết án”. Kết quả này chỉ được hỗ trợ qua sự kiện trung gian “Được xóa án tích”.,Không đủ cơ sở xác định có cạnh CAUSES trực tiếp theo quy định pháp luật.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|VERIFICATION_ERROR|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION
BLHS_MH_0214,Có thể bỏ qua bước “Được xóa án tích” và kết luận rằng “Đủ điều kiện xóa án tích” trực tiếp dẫn đến “Được coi như chưa bị kết án” hay không?,yes_no_counterexample,hard,1,1,1,,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,-1,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,REJECT_DIRECT_CLAIM,REJECT_DIRECT_CLAIM,1.0,0.7,0.428571,0.225,0.295082,0.229508,0.0,21,40,1.0,0.0,0.0,0.0,0.0,0.0,4.573414,8|197,,du_dieu_kien_xoa_an_tich|xoa_an_tich|duoc_coi_nhu_chua_bi_ket_an,,3|69,,du_dieu_kien_xoa_an_tich->xoa_an_tich|xoa_an_tich->duoc_coi_nhu_chua_bi_ket_an,3|69,123|15,Không. Graph không thể hiện một cạnh trực tiếp từ “Đủ điều kiện xóa án tích” đến “Được coi như chưa bị kết án”. Kết quả này chỉ được hỗ trợ qua sự kiện trung gian “Được xóa án tích”.,Không thể bỏ qua bước 'Được xóa án tích' do đây là điều kiện tiên quyết theo quy định pháp luật.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION
BLHS_MH_0215,"Nhận định “Bị kết án cải tạo không giam giữ hoặc tù đến 03 năm, chưa chấp hành và đã lập công” trực tiếp gây ra “Vẫn phải thực hiện nghĩa vụ dân sự” mà không cần sự kiện trung gian là đúng hay sai?",yes_no_counterexample,hard,1,1,1,,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,-1,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,REJECT_DIRECT_CLAIM,REJECT_DIRECT_CLAIM,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1,57,1.0,0.0,0.0,0.0,0.0,0.0,8.639087,171|177,,ket_an_cai_tao_khong_giam_giu_hoac_tu_den_03_nam_chua_chap_hanh_va_da_lap_cong|mien_chap_hanh_hinh_phat|van_phai_thuc_hien_nghia_vu_dan_su,,62,,ket_an_cai_tao_khong_giam_giu_hoac_tu_den_03_nam_chua_chap_hanh_va_da_lap_cong->mien_chap_hanh_hinh_phat|mien_chap_hanh_hinh_phat->van_phai_thuc_hien_nghia_vu_dan_su,62,,"Không. Graph không thể hiện một cạnh trực tiếp từ “Bị kết án cải tạo không giam giữ hoặc tù đến 03 năm, chưa chấp hành và đã lập công” đến “Vẫn phải thực hiện nghĩa vụ dân sự”. Kết quả này chỉ được hỗ trợ qua sự kiện trung gian “Được miễn chấp hành hình phạt”.",Sai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION
BLHS_MH_0216,"Theo dữ liệu, có một cạnh CAUSES trực tiếp từ “Bị kết án cải tạo không giam giữ hoặc tù đến 03 năm, chưa chấp hành và mắc bệnh hiểm nghèo” đến “Vẫn phải thực hiện nghĩa vụ dân sự” không?",yes_no_counterexample,hard,1,1,1,,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,-1,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,REJECT_DIRECT_CLAIM,UNCERTAIN,0.0,0.5,0.166667,0.051724,0.078947,0.078947,0.0,18,58,1.0,0.0,0.0,0.0,0.0,0.0,4.206554,172|177,,ket_an_cai_tao_khong_giam_giu_hoac_tu_den_03_nam_chua_chap_hanh_va_mac_benh_hiem_ngheo|mien_chap_hanh_hinh_phat|van_phai_thuc_hien_nghia_vu_dan_su,,62,,ket_an_cai_tao_khong_giam_giu_hoac_tu_den_03_nam_chua_chap_hanh_va_mac_benh_hiem_ngheo->mien_chap_hanh_hinh_phat|mien_chap_hanh_hinh_phat->van_phai_thuc_hien_nghia_vu_dan_su,62,,"Không. Graph không thể hiện một cạnh trực tiếp từ “Bị kết án cải tạo không giam giữ hoặc tù đến 03 năm, chưa chấp hành và mắc bệnh hiểm nghèo” đến “Vẫn phải thực hiện nghĩa vụ dân sự”. Kết quả này chỉ được hỗ trợ qua sự kiện trung gian “Được miễn chấp hành hình phạt”.",Không đủ cơ sở xác định mối quan hệ nguyên nhân trực tiếp theo quy định pháp luật.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|VERIFICATION_ERROR|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION
BLHS_MH_0217,"Có thể bỏ qua bước “Được miễn chấp hành hình phạt” và kết luận rằng “Bị kết án cải tạo không giam giữ hoặc tù đến 03 năm, chấp hành tốt pháp luật, gia đình đặc biệt khó khăn và không còn nguy hiểm” trực tiếp dẫn đến “Vẫn phải thực hiện nghĩa vụ dân sự” hay không?",yes_no_counterexample,hard,1,1,1,,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,-1,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,REJECT_DIRECT_CLAIM,REJECT_DIRECT_CLAIM,1.0,0.7,0.52,0.19697,0.285714,0.197802,0.0,25,66,1.0,0.0,0.0,0.0,0.0,0.0,6.080457,173|177,,ket_an_cai_tao_khong_giam_giu_hoac_tu_den_03_nam_chap_hanh_tot_phap_luat_gia_dinh_dac_biet_kho_khan_va_khong_con_nguy_hiem|mien_chap_hanh_hinh_phat|van_phai_thuc_hien_nghia_vu_dan_su,,62,,ket_an_cai_tao_khong_giam_giu_hoac_tu_den_03_nam_chap_hanh_tot_phap_luat_gia_dinh_dac_biet_kho_khan_va_khong_con_nguy_hiem->mien_chap_hanh_hinh_phat|mien_chap_hanh_hinh_phat->van_phai_thuc_hien_nghia_vu_dan_su,62,60|61,"Không. Graph không thể hiện một cạnh trực tiếp từ “Bị kết án cải tạo không giam giữ hoặc tù đến 03 năm, chấp hành tốt pháp luật, gia đình đặc biệt khó khăn và không còn nguy hiểm” đến “Vẫn phải thực hiện nghĩa vụ dân sự”. Kết quả này chỉ được hỗ trợ qua sự kiện trung gian “Được miễn chấp hành hình phạt”.",Không thể bỏ qua bước miễn chấp hành hình phạt vì việc miễn hình phạt không đồng nghĩa với việc miễn nghĩa vụ dân sự.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION
BLHS_MH_0218,Nhận định “Đủ điều kiện tha tù trước thời hạn” trực tiếp gây ra “Phải thực hiện nghĩa vụ trong thời gian thử thách” mà không cần sự kiện trung gian là đúng hay sai?,yes_no_counterexample,hard,1,1,1,,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,-1,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,REJECT_DIRECT_CLAIM,REJECT_DIRECT_CLAIM,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1,52,1.0,0.0,0.0,0.0,0.0,0.0,5.723771,185|186,,du_dieu_kien_tha_tu_truoc_thoi_han|tha_tu_truoc_thoi_han_co_dieu_kien|phai_thuc_hien_nghia_vu_trong_thoi_gian_thu_thach,,66,,du_dieu_kien_tha_tu_truoc_thoi_han->tha_tu_truoc_thoi_han_co_dieu_kien|tha_tu_truoc_thoi_han_co_dieu_kien->phai_thuc_hien_nghia_vu_trong_thoi_gian_thu_thach,66,60|65,Không. Graph không thể hiện một cạnh trực tiếp từ “Đủ điều kiện tha tù trước thời hạn” đến “Phải thực hiện nghĩa vụ trong thời gian thử thách”. Kết quả này chỉ được hỗ trợ qua sự kiện trung gian “Có thể được tha tù trước thời hạn có điều kiện”.,Sai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION
BLHS_MH_0219,"Theo dữ liệu, có một cạnh CAUSES trực tiếp từ “Cố ý thực hiện tội phạm nhưng không hoàn thành ngoài ý muốn” đến “Chịu trách nhiệm hình sự” không?",yes_no_counterexample,hard,1,1,1,,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,-1,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,REJECT_DIRECT_CLAIM,UNCERTAIN,0.0,0.5,0.333333,0.088889,0.140351,0.140351,0.0,12,45,1.0,0.0,0.0,0.0,0.0,0.0,4.245684,31|32,,co_y_thuc_hien_toi_pham_nhung_khong_hoan_thanh_ngoai_y_muon|pham_toi_chua_dat|chiu_trach_nhiem_hinh_su,,15,,co_y_thuc_hien_toi_pham_nhung_khong_hoan_thanh_ngoai_y_muon->pham_toi_chua_dat|pham_toi_chua_dat->chiu_trach_nhiem_hinh_su,15,,Không. Graph không thể hiện một cạnh trực tiếp từ “Cố ý thực hiện tội phạm nhưng không hoàn thành ngoài ý muốn” đến “Chịu trách nhiệm hình sự”. Kết quả này chỉ được hỗ trợ qua sự kiện trung gian “Phạm tội chưa đạt”.,Không đủ cơ sở xác định mối quan hệ trực tiếp này,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|VERIFICATION_ERROR|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION
BLHS_MH_0220,Có thể bỏ qua bước “Tự ý nửa chừng chấm dứt việc phạm tội” và kết luận rằng “Tự nguyện dừng thực hiện tội phạm” trực tiếp dẫn đến “Được miễn trách nhiệm hình sự” hay không?,yes_no_counterexample,hard,1,1,1,,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,-1,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,REJECT_DIRECT_CLAIM,REJECT_DIRECT_CLAIM,1.0,0.8,0.84,0.466667,0.6,0.342857,0.0,25,45,1.0,0.0,0.0,0.0,0.0,0.0,9.54838,33|34,,tu_nguyen_dung_thuc_hien_toi_pham|tu_y_nua_chung_cham_dut_viec_pham_toi|mien_trach_nhiem_hinh_su,,16,,tu_nguyen_dung_thuc_hien_toi_pham->tu_y_nua_chung_cham_dut_viec_pham_toi|tu_y_nua_chung_cham_dut_viec_pham_toi->mien_trach_nhiem_hinh_su,16,15|123,Không. Graph không thể hiện một cạnh trực tiếp từ “Tự nguyện dừng thực hiện tội phạm” đến “Được miễn trách nhiệm hình sự”. Kết quả này chỉ được hỗ trợ qua sự kiện trung gian “Tự ý nửa chừng chấm dứt việc phạm tội”.,Không thể bỏ qua bước 'tự ý nửa chừng chấm dứt việc phạm tội' để trực tiếp kết luận được miễn trách nhiệm hình sự.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|CITATION_MISS|EXTRA_CITATION
BLHS_MH_0221,Nhận định “Chống trả rõ ràng quá mức cần thiết” trực tiếp gây ra “Chịu trách nhiệm hình sự” mà không cần sự kiện trung gian là đúng hay sai?,yes_no_counterexample,hard,1,1,1,,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,-1,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,REJECT_DIRECT_CLAIM,SUPPORTED,0.0,0.95,0.0,0.0,0.0,0.0,0.0,1,44,1.0,0.0,0.0,0.0,0.0,0.0,5.889009,47|48,,chong_tra_ro_rang_qua_muc_can_thiet|vuot_qua_gioi_han_phong_ve_chinh_dang|chiu_trach_nhiem_hinh_su,,22,,chong_tra_ro_rang_qua_muc_can_thiet->vuot_qua_gioi_han_phong_ve_chinh_dang|vuot_qua_gioi_han_phong_ve_chinh_dang->chiu_trach_nhiem_hinh_su,22,123|15,Không. Graph không thể hiện một cạnh trực tiếp từ “Chống trả rõ ràng quá mức cần thiết” đến “Chịu trách nhiệm hình sự”. Kết quả này chỉ được hỗ trợ qua sự kiện trung gian “Vượt quá giới hạn phòng vệ chính đáng”.,Đúng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|VERIFICATION_ERROR|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION
BLHS_MH_0222,"Theo dữ liệu, có một cạnh CAUSES trực tiếp từ “Chống trả cần thiết để bảo vệ lợi ích chính đáng” đến “Không bị coi là tội phạm” không?",yes_no_counterexample,hard,1,1,1,,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,-1,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,REJECT_DIRECT_CLAIM,SUPPORTED,0.0,0.95,0.076923,0.022727,0.035088,0.035088,0.0,13,44,1.0,0.0,0.0,0.0,0.0,0.0,4.860521,45|46,,chong_tra_can_thiet_de_bao_ve_loi_ich_chinh_dang|phong_ve_chinh_dang|khong_bi_coi_la_toi_pham,,22,,chong_tra_can_thiet_de_bao_ve_loi_ich_chinh_dang->phong_ve_chinh_dang|phong_ve_chinh_dang->khong_bi_coi_la_toi_pham,22,123|15,Không. Graph không thể hiện một cạnh trực tiếp từ “Chống trả cần thiết để bảo vệ lợi ích chính đáng” đến “Không bị coi là tội phạm”. Kết quả này chỉ được hỗ trợ qua sự kiện trung gian “Phòng vệ chính đáng”.,"Có, theo Điều 123 và Điều 15 Bộ luật Hình sự Việt Nam.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|VERIFICATION_ERROR|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION
BLHS_MH_0223,Có thể bỏ qua bước “Tình thế cấp thiết” và kết luận rằng “Gây thiệt hại nhỏ hơn để tránh thiệt hại lớn hơn” trực tiếp dẫn đến “Không bị coi là tội phạm” hay không?,yes_no_counterexample,hard,1,1,1,,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,-1,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,REJECT_DIRECT_CLAIM,REJECT_DIRECT_CLAIM,1.0,0.3,0.6875,0.25,0.366667,0.233333,0.0,16,44,1.0,0.0,0.0,0.0,0.0,0.0,5.001434,49|50,,gay_thiet_hai_nho_hon_de_tranh_thiet_hai_lon_hon|tinh_the_cap_thiet|khong_bi_coi_la_toi_pham,,23,,gay_thiet_hai_nho_hon_de_tranh_thiet_hai_lon_hon->tinh_the_cap_thiet|tinh_the_cap_thiet->khong_bi_coi_la_toi_pham,23,,Không. Graph không thể hiện một cạnh trực tiếp từ “Gây thiệt hại nhỏ hơn để tránh thiệt hại lớn hơn” đến “Không bị coi là tội phạm”. Kết quả này chỉ được hỗ trợ qua sự kiện trung gian “Tình thế cấp thiết”.,Không thể bỏ qua bước 'tình thế cấp thiết' để trực tiếp kết luận như vậy.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RULE_RETRIEVAL_MISS|EVENT_RETRIEVAL_MISS|TOP1_PATH_MISMATCH|PATH_NOT_RETRIEVED|LOW_ANSWER_TOKEN_F1|CITATION_MISS|EXTRA_CITATION
